time,latitude,longitude,altitude,cardinal_angle,elevation_angle,segment_distance
86629.9943606654,-26.322530337720867,133.19463738331933,433.7842122201137,173.1209531061886,-0.1348886740357628,5868.015856437774
86852.26146581744,-26.3683083237925,133.22134934151364,426.5700389121366,152.40065209207683,-0.0705619976694738,5857.8482455803205
87080.90476936137,-26.416723179609836,133.24416978257432,413.10105371807737,157.11448469511947,-0.1289563474106329,5984.30956166836
87306.97244236861,-26.468349824294165,133.25725650267933,423.5247014088102,167.2152401411414,0.1010787949599853,5908.562725432527
87533.44960563764,-26.521713790207603,133.25505253108904,424.1528609992771,182.11637175554966,0.0060337929568703,5964.88701528798
87759.3429445287,-26.574515128778796,133.251937999714,420.1318342119496,183.01979120569808,-0.0395335777813777,5827.6493196582505
87989.8245479863,-26.62310604131663,133.27053400657,400.30158273750556,161.11315159831747,-0.193199151737373,5880.902683798033
88218.91728476735,-26.6727633695624,133.29015736893203,396.07677237060676,160.5511924600953,-0.0413326556536767,5856.477340925172
88451.83937002337,-26.7221059114412,133.31135505696966,395.0493854406075,159.00778997181078,-0.0099249157943803,5931.0260808886
88682.23055859882,-26.77354345902843,133.32501388137965,390.44821014555475,166.66303956782724,-0.0447611035298032,5889.664257239454
88910.62875395693,-26.825292396935136,133.33347236038065,412.9410614118437,171.70125223042282,0.2217048041764954,5812.860120389816
89142.35219458542,-26.86292321223463,133.36893455407596,405.1323894509431,139.95021929200698,-0.0762188058486358,5869.990720389605
89365.54509877313,-26.91194857528724,133.37749029422932,390.84412392903323,171.15479213230344,-0.1414881343204552,5786.037471009916
89588.06106546977,-26.960687856019437,133.3866587783067,381.01776312044956,170.48190331506612,-0.0979913480243517,5745.491461402635
89817.53744311006,-26.99988530576596,133.41876350630304,364.6356923868689,143.88127324634576,-0.1598738535943023,5871.010522367558
90048.1184224438,-27.04700438391427,133.446852821098,379.52380165419436,152.03588503419724,0.1429671131866924,5966.575365110363
90274.25308227466,-27.094568821429935,133.47338647919935,373.1019876257986,153.59099075378754,-0.0629499542096703,5845.003339807405
90498.79499060556,-27.13333067073244,133.5107235548787,362.1031836745487,139.39923868891793,-0.1081926176313131,5824.651541566687
90721.56110853444,-27.179448293517968,133.533484868475,340.19758580161135,156.29688454232814,-0.2161921243048855,5805.448988312552
90944.35478782756,-27.22730005123767,133.55614403650097,336.6552473992324,157.16672748297492,-0.0349100579459178,5813.826355202144
91164.41243344297,-27.26983266518687,133.58982728801067,321.181869966953,144.85999015685394,-0.1523240959676902,5820.20282042694
91382.04445352414,-27.31034450694013,133.626924813883,321.33072220208487,140.86988595096693,0.0014683218551204,5808.40284610299
91606.03097947428,-27.35492330284814,133.65849855834134,309.9977476312276,147.82938173388635,-0.1091428632934904,5949.365879226267
91826.84245037612,-27.400358544231775,133.68949693922804,294.08227177210364,148.79804443772844,-0.15523388741796,5874.280284954113
92043.91295743403,-27.442443965230098,133.72451270920803,284.3985862029253,143.5609298093808,-0.0958768969951121,5786.939427118763
92266.32901135997,-27.48402318632634,133.76045236765302,298.7860286401427,142.52160126709293,0.1389223543578922,5933.804664015129
92488.11070681308,-27.525636251076037,133.79793455440804,290.3733367711222,141.38648133727997,-0.0814872006204002,5915.179436514665
92713.64470676664,-27.570138859223263,133.8313616410103,291.13497492495395,146.34541528902503,0.0072975127385642,5979.934952920928
92936.1601848064,-27.6136614864906,133.86611309288168,291.726414074668,144.72260598344434,0.0057651932640025,5877.854471010612
93163.37012120002,-27.650077084127407,133.90959776735667,302.28952244935016,133.39771937599653,0.1016265207015894,5955.344033622267
93387.20125986484,-27.68900077927263,133.9491289688683,314.11109454907745,138.038955798521,0.1164762324358622,5815.137056776071
93611.3809050994,-27.73174548703287,133.981983604735,315.68491868677955,145.7734989643517,0.0154537634512454,5835.049752377347
93833.15902676678,-27.775867184541603,134.0124481634997,295.05396853959576,148.58078288218803,-0.2040927452586629,5791.785346074594
94060.97210470877,-27.82637383753673,134.02452778781236,288.45760004519445,168.05734073422673,-0.0636118225889453,5941.410011106267
